Average resident set size_FEATURE_CONFIG,Average resident set size_FEATURE_TYPE,Average resident set size_INTERCEPT,Average resident set size_R-VAL,Average shared text size_FEATURE_CONFIG,Average shared text size_FEATURE_TYPE,Average shared text size_INTERCEPT,Average shared text size_R-VAL,Average stack size_FEATURE_CONFIG,Average stack size_FEATURE_TYPE,Average stack size_INTERCEPT,Average stack size_R-VAL,Average total size_FEATURE_CONFIG,Average total size_FEATURE_TYPE,Average total size_INTERCEPT,Average total size_R-VAL,File system inputs_FEATURE_CONFIG,File system inputs_FEATURE_TYPE,File system inputs_INTERCEPT,File system inputs_R-VAL,File system outputs_FEATURE_CONFIG,File system outputs_FEATURE_TYPE,File system outputs_INTERCEPT,File system outputs_R-VAL,Involuntary context switches_FEATURE_CONFIG,Involuntary context switches_FEATURE_TYPE,Involuntary context switches_INTERCEPT,Involuntary context switches_R-VAL,Major (requiring I/O) page faults_FEATURE_CONFIG,Major (requiring I/O) page faults_FEATURE_TYPE,Major (requiring I/O) page faults_INTERCEPT,Major (requiring I/O) page faults_R-VAL,Maximum resident set size_FEATURE_CONFIG,Maximum resident set size_FEATURE_TYPE,Maximum resident set size_INTERCEPT,Maximum resident set size_R-VAL,Minor (reclaiming a frame) page faults_FEATURE_CONFIG,Minor (reclaiming a frame) page faults_FEATURE_TYPE,Minor (reclaiming a frame) page faults_INTERCEPT,Minor (reclaiming a frame) page faults_R-VAL,Signals delivered_FEATURE_CONFIG,Signals delivered_FEATURE_TYPE,Signals delivered_INTERCEPT,Signals delivered_R-VAL,Socket messages received_FEATURE_CONFIG,Socket messages received_FEATURE_TYPE,Socket messages received_INTERCEPT,Socket messages received_R-VAL,Socket messages sent_FEATURE_CONFIG,Socket messages sent_FEATURE_TYPE,Socket messages sent_INTERCEPT,Socket messages sent_R-VAL,Swaps_FEATURE_CONFIG,Swaps_FEATURE_TYPE,Swaps_INTERCEPT,Swaps_R-VAL,System time_FEATURE_CONFIG,System time_FEATURE_TYPE,System time_INTERCEPT,System time_R-VAL,User time_FEATURE_CONFIG,User time_FEATURE_TYPE,User time_INTERCEPT,User time_R-VAL,Voluntary context switches_FEATURE_CONFIG,Voluntary context switches_FEATURE_TYPE,Voluntary context switches_INTERCEPT,Voluntary context switches_R-VAL,label
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.16419124287799047,-0.20457491092091343,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,3429.061224489797,-1.0245736232221432e-11,1,LOG_POLYNOMIAL,132.246009604324,-0.00011794232853420997,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.03511885934212933,0.035476106113524364,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,3461.6269413691252,699.4640222832465,5,LOG_POLYNOMIAL,132.80721636709566,1.2369859296663387e-11,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.9754153850185928,0.048394473713935925,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,POWER,0.14285714285712955,1.9489172180845838e-13,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,3437.3023526310535,-1.9369581941965814,5,POLYNOMIAL,131.61001800142057,8.65908201716853e-16,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.4,FRACTIONAL_POWER,0.30456958250073973,-0.9213593438814778,0,LOG_POLYNOMIAL,0.0,0.0,3,POWER,3427.250832153411,5.25041057801938e-11,1,LOG_POLYNOMIAL,132.31661917456537,-0.008497326836154812,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1.0,-5.7015426758003256e-27,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.3257707074220134,-0.48314837913022135,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,3466.1251713166384,-3.1683948400815912e-15,0.4,FRACTIONAL_POWER,131.6850154619311,5.7733764972276065,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1.0525592557021557,-0.025436267890200648,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,-0.0769838636874296,0.018606328476123313,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,3444.4018258195447,-0.003456519048401087,0,LOG_POLYNOMIAL,131.97629759482825,0.09762836228642519,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,0.2561386685772823,-0.0007636038939998683,0,LOG_POLYNOMIAL,0.0,0.0,0.6,FRACTIONAL_POWER,3430.5025454758043,-128.7515158611448,0.3,FRACTIONAL_POWER,131.8103216385866,-3.5375245017700943,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0,5.739528788264222e-17,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,0.18972424428680476,-2.6416161765947148e-17,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,3499.887912950209,0.28852633046363296,1,LOG_POLYNOMIAL,133.6782605791733,0.0025035749730931067,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POWER,6.887655643262785e-39,-1.0164385673528797e-19,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,3410.432454788114,14.224039566796513,0,LOG_POLYNOMIAL,135.12276046412487,0.44464587016632756,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,0.9496203930954181,0.00010253954610360205,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,0.14284347266005673,-0.2855474837205827,0,LOG_POLYNOMIAL,0.0,0.0,2,POWER,3457.1068864206627,-5.299952522771572e-14,0.9,FRACTIONAL_POWER,136.80122632379354,-0.3419083621373687,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0,5.739528788264222e-17,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,0.11150095722281897,2.5327315874296655e-17,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,3441.7364450377895,328.4597062940275,0.8,FRACTIONAL_POWER,133.91758343037685,-2.1956271839784676,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.6,FRACTIONAL_POWER,0.18605113854399935,-0.43418687680578527,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,3435.8623535578627,-30.23247662983593,0.8,FRACTIONAL_POWER,132.878323754738,-1.244224012531772,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1.0,-5.7015426758003256e-27,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.07757273741214388,0.6589723522244073,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,3579.9850286162664,-0.1884252022444553,0.9,FRACTIONAL_POWER,136.34039897894377,-2.1153800609486,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,-0.003084147205512564,0.0008613384087467524,0,LOG_POLYNOMIAL,0.0,0.0,0.3,FRACTIONAL_POWER,3513.022608309818,-179.36226032262428,0.4,FRACTIONAL_POWER,133.7183339814197,-1.9250680490770324,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0046327959145704,-0.26001991426172333,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.7,FRACTIONAL_POWER,0.21958495318280957,-0.4196775757508159,0,LOG_POLYNOMIAL,0.0,0.0,2,POWER,3576.2541396366323,8.495116528820308e-14,1,POLYNOMIAL,134.89714285714285,0.020504201680671692,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0,5.739528788264222e-17,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,4,LOG_POLYNOMIAL,0.5802306372041811,-1.255616809973601e-09,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,3503.2722869858944,6.2633561097202565e-15,8,POLYNOMIAL,133.7781946660928,9.047517384061818e-17,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,0.1935640877240132,-2.0030662351956774e-11,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,3569.730513613833,-3.670818835515113e-15,3,POLYNOMIAL,135.20932130224057,-9.9511974877944e-07,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,0.08917233261587762,4.5170934232994924e-17,0,LOG_POLYNOMIAL,0.0,0.0,4,LOG_POLYNOMIAL,3489.8309409933026,-1.8109248073149696e-08,0.9,FRACTIONAL_POWER,134.3804675226363,-1.2716361965511118,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,0.27364087044391106,-5.786250287486307e-14,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,3520.0893398583767,58.169660582561214,0.9,FRACTIONAL_POWER,133.87823689655616,1.2853121435135595,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,0.18770095270405107,0.4037438536241961,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,3416.1372885836536,8.315646915334573e-13,9,POLYNOMIAL,132.48025793833253,3.701539167645833e-16,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,1.0,5.739528788264222e-17,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,7,LOG_POLYNOMIAL,0.24636903590690207,-1.1592618973669135e-11,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,3609.85336402848,-106.98771333121005,0.9,FRACTIONAL_POWER,135.66220221373592,-0.9043755311002887,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1.0,-5.7015426758003256e-27,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.9,FRACTIONAL_POWER,0.24725367605434576,-0.38082153483723075,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,3436.2560667826856,-56.81505861460768,0.1,FRACTIONAL_POWER,131.79485517257848,10.157586169846367,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0.8,FRACTIONAL_POWER,0.9438990145845061,0.1010127743186642,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POWER,3.224880686589399e-39,5.046284715602656e-20,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,3578.3070467119633,-7.382535536417766e-15,8,POLYNOMIAL,135.46973594680014,-9.752316978161492e-17,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3,POWER,4.814464385793824e-40,1.6620213727950708e-20,0,LOG_POLYNOMIAL,0.0,0.0,0.1,FRACTIONAL_POWER,1471.755825615559,-717.1948949715863,5,POLYNOMIAL,65.03052243489513,2.0826391373632185e-11,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,0.11213353344032904,-2.2015974401077183e-12,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,1418.8128332368822,2.25066311695555,0,LOG_POLYNOMIAL,62.88797511372795,0.07551501930996969,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,1,POLYNOMIAL,0.9411764705043041,7.764705898828529e-11,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,8.215041864343298e-42,-1.0755767523752984e-20,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,3540.3642683982534,1.7600300182251913,2,LOG_POLYNOMIAL,135.39255614760708,1.639211879518757e-14,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,2,POLYNOMIAL,1.0,0.0,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3,POWER,2.1827162006783934e-40,9.26099498609273e-21,0,LOG_POLYNOMIAL,0.0,0.0,1,LOG_POLYNOMIAL,1371.5639590287235,0.054126057906477655,2,LOG_POLYNOMIAL,63.39955169770267,1.7522992426272444e-05,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,8,POLYNOMIAL,5.464786884911711e-40,1.2183943049364063e-20,0,LOG_POLYNOMIAL,0.0,0.0,0.7,FRACTIONAL_POWER,1462.5039715830976,126.9355445629533,0.7,FRACTIONAL_POWER,64.92810268139975,3.084048108044936,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,5,POLYNOMIAL,1.0,0.0,1
0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,3.5,POWER,1.5732856844278483e-109,3.917038404283936e-55,0,LOG_POLYNOMIAL,0.0,0.0,2,POLYNOMIAL,1435.023961762441,-0.00275217764638723,3,LOG_POLYNOMIAL,64.37377385430182,-7.225262838856664e-08,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,0,LOG_POLYNOMIAL,0.0,0.0,6,LOG_POLYNOMIAL,1.0,0.0,0
